clip_id,caption
clip_9983.mp4,"There is a green grassy hill with a statue of a person on top, surrounded by trees and bushes."
clip_9984.mp4,A large ship is in a large body of blue water with a crane in the background.
clip_9985.mp4,"A group of sailboats are sailing on the ocean, and there is a city in the background."
clip_9986.mp4,A person is using a cake scraper to smooth out the final chocolate coat on a cake.
clip_9987.mp4,The person is marking the places where they want to place circle pieces on a cake and applying water to help attach them.
clip_9988.mp4,A cake decorated like a fidget spinner.
clip_9989.mp4,Two animated characters in front of a house.
clip_9990.mp4,Two animated characters standing in front of a house.
clip_9991.mp4,Two funny looking minions are standing on a blue background and laughing.
clip_9992.mp4,A news anchor is reporting live from the studio.
clip_9993.mp4,President donald trump speaking at a news conference.
clip_9994.mp4,A man in a suit and tie walking in front of a car.
clip_9995.mp4,A man in a suit talking to a little girl.
clip_9996.mp4,"A man, a woman and a little girl sitting on a couch."
clip_9997.mp4,"A picture of a city skyline with the words ""the state"" above it."
clip_9998.mp4,A dessert with the words traditional flan on it.
clip_9999.mp4,A person is using a blender to mix ingredients in a bowl on a kitchen counter.
clip_10000.mp4,A person with their hands on the lid of a pot on a stove.
clip_10001.mp4,The speaker is standing in front of a blackboard and talking to the camera.
clip_10002.mp4,There is a woman standing at a desk in a room with a chalkboard on the wall and various items on the shelves.
clip_10003.mp4,A photograph of a woman in an ornate frame is hanging on the wall.
clip_10004.mp4,A man and a woman in a gym with a bag.
clip_10005.mp4,Two men are fighting in a grocery store.
clip_10006.mp4,"A man and a woman are walking on the sidewalk, and the man is punching the woman."
clip_10007.mp4,A person is painting a picture on a piece of paper with different colors of paint.
clip_10008.mp4,A person is drawing on a piece of paper with red paint.
clip_10009.mp4,A person is painting a piece of paper with paint.
clip_10010.mp4,A man laying in bed with an eye mask on.
clip_10011.mp4,A person doing a barbell bench press in a gym.
clip_10012.mp4,A man wearing a hat and a tank top in a gym.
clip_10013.mp4,A man with a microphone is talking to another man.
clip_10014.mp4,A group of people are paddle boarding on a river with a bridge in the background.
clip_10015.mp4,A man is being interviewed by another man in front of a building.
clip_10016.mp4,A person is welding a metal object using a welding torch. the person is wearing gloves and holding a welding torch.
clip_10017.mp4,A man welding a piece of metal in a workshop.
clip_10018.mp4,A person is using a welding mask and working on a metal object in a workshop.
clip_10019.mp4,A man in a suit and tie standing next to a television screen.
clip_10020.mp4,A gas station with a red ribbon around it.
clip_10021.mp4,A man in a suit and tie standing next to a television screen.
clip_10022.mp4,A person holding a microphone next to a bunch of other microphones.
clip_10023.mp4,A person is holding a device on a table.
clip_10024.mp4,"A carpet with brushes, microphones, and other items on it."
clip_10025.mp4,The user is playing a video game and navigating through the game's menu.
clip_10026.mp4,The player is playing a first-person shooter game in an urban environment.
clip_10027.mp4,The player is playing a first-person shooter game and shooting at enemies in an urban environment.
clip_10028.mp4,A person is holding a paper mache volcano in their hand.
clip_10029.mp4,A bunch of toy dinosaurs on the ground.
clip_10030.mp4,A group of dinosaur toys sitting on a table.
clip_10031.mp4,A computer screen showing a drawing of a letter r.
clip_10032.mp4,A man is sitting in front of a computer and talking to the camera.
clip_10033.mp4,A computer screen with a drawing on it.
clip_10034.mp4,Two women are having a conversation in front of a store.
clip_10035.mp4,A woman with blond hair and a necklace.
clip_10036.mp4,A woman standing next to a man in a dark room.
clip_10037.mp4,A man sitting in the driver's seat of a car.
clip_10038.mp4,A person driving a bmw car with their foot on the steering wheel.
clip_10039.mp4,A blue bmw is driving on a race track and emitting smoke.
clip_10040.mp4,A man is standing in front of a door and hanging up his backpack on a hook.
clip_10041.mp4,A red silhouette of a man with a lightbulb over his head.
clip_10042.mp4,A silhouette of a man with a red backpack is walking on a white background.
clip_10043.mp4,There is a brown cardboard box on the floor in a room with a bookshelf in the background.
clip_10044.mp4,The person is holding a cardboard box with a christmas tree inside.
clip_10045.mp4,A person holding a booklet with instructions on how to use a product.
clip_10046.mp4,"A group of people dressed in period clothing are standing in a dimly lit room with a desk and bookshelves, one person is carrying a large wooden crate."
clip_10047.mp4,The person is holding a piece of paper with a drawing of a fish on it.
clip_10048.mp4,"There is a blue and white background with the words ""subscribe now"" and ""buy or rent the full movie"" written on it."
clip_10049.mp4,A video game showing a soccer game on a field.
clip_10050.mp4,A video game showing a soccer game in a stadium.
clip_10051.mp4,"A soccer game is being played, and the players are wearing yellow jerseys."
clip_10052.mp4,A tv news sign with the words 2 weather on it.
clip_10053.mp4,Two men are sitting at a news desk with a cityscape background.
clip_10054.mp4,There is a man in a suit and tie talking about the weather on a map.
clip_10055.mp4,A woman on a newscast talking to the camera.
clip_10056.mp4,A man in a suit and tie speaking at a podium.
clip_10057.mp4,A woman on a newscast talking about a crime.
clip_10058.mp4,A man wearing glasses and a jacket is sitting in a car.
clip_10059.mp4,A person in a car is using a tablet with a map on the dashboard.
clip_10060.mp4,A person is using a car's infotainment system to control the car's settings and navigation.
clip_10061.mp4,There is an old church with a banner hanging on the wall.
clip_10062.mp4,There is a man standing on the sidewalk in front of a building with a statue on top.
clip_10063.mp4,A photo of a wall with a poster on it.
clip_10064.mp4,A young man with curly hair and wearing glasses is talking to the camera while standing in a living room.
clip_10065.mp4,A person is driving a car and the camera is inside the car.
clip_10066.mp4,A person touching the brake disc on a car.
clip_10067.mp4,A woman sitting on a chair in front of a book shelf.
clip_10068.mp4,Person are swimming in an aquarium with plants in the background.
clip_10069.mp4,There is a fish tank with plants and fish swimming in it.
clip_10070.mp4,A man is sitting in front of a blue background and talking to the camera.
clip_10071.mp4,A cartoon girl standing in front of the ocean.
clip_10072.mp4,A cartoon pig on a boat with the words now in 3d.
clip_10073.mp4,There is a small child wearing a life jacket and walking on the beach with a pink bucket in hand.
clip_10074.mp4,A woman and a young boy on a beach.
clip_10075.mp4,A young man is holding an inflatable tube in a swimming pool with houses in the background and a house in the foreground.
clip_10076.mp4,"There is a balloon twisters store that has been open for years, and the speaker asks the manager if they can do a video for their channel."
clip_10077.mp4,A man is standing in a grocery store and talking to the camera.
clip_10078.mp4,A person is looking at a bunch of bags of different colors.
clip_10079.mp4,It is a dark and eerie room with a figure standing in the corner.
clip_10080.mp4,A police officer is walking down a dark staircase in an abandoned building.
clip_10081.mp4,A man standing in a dark room in a video game.
clip_10082.mp4,A man in a vest is talking to another man in a vest.
clip_10083.mp4,Two men and a woman in a living room.
clip_10084.mp4,A group of people are gathered in a large room with a stage in the center.
clip_10085.mp4,A woman holding up a bra in a room.
clip_10086.mp4,A young woman is sitting in her bedroom and talking to the camera.
clip_10087.mp4,A woman holding up a blue and white striped bra.
clip_10088.mp4,A group of people are working on a space suit in a room.
clip_10089.mp4,There is a group of people standing in front of a blue building in the snow.
clip_10090.mp4,"People are walking in the snow at night, and there is a bus in the background."
clip_10091.mp4,A hand holding a metal plate with vegetables on it.
clip_10092.mp4,A person is cooking white cream in a pot on a stove.
clip_10093.mp4,A picture of a mouse with the words how are we doing your feedback.
clip_10094.mp4,A close up of a person's hand holding a gun.
clip_10095.mp4,A man standing next to a red golf cart.
clip_10096.mp4,Two men are standing outside and one of them is holding a metal plate.
clip_10097.mp4,There are several silver cars parked in a parking lot.
clip_10098.mp4,A red car is driving on a road with blue skies and trees in the background.
clip_10099.mp4,A red car is driving on a road surrounded by trees and houses.
clip_10100.mp4,A mixer being used to mix something in a bowl.
clip_10101.mp4,A person pouring white liquid into a bowl.
clip_10102.mp4,A person is spreading chocolate ganache on top of a cake using a spatula.
clip_10103.mp4,A woman in a red apron mixing eggs in a kitchen.
clip_10104.mp4,A frying pan filled with scrambled eggs and a red spatula.
clip_10105.mp4,Person is making an omelette on a white plate with a sprinkle of chives.
clip_10106.mp4,A group of hippopotamuses are swimming and playing in a river.
